id,raceId,driverId,constructorId,year,round,circuitId,lat,lng,alt,track_length_km,number_of_turns,grid,driver_age,driver_nationality_code,constructor_nationality_code,q1_ms,q2_ms,q3_ms,best_qual_ms,pit_stop_count,avg_pit_ms,rolling_avg_position,career_wins_so_far,prev_championship_points,prev_championship_position,prev_constructor_points,finishing_position
415_157,415,157,21,1986,12,70,47.44961,14.78088,678,6.82,14,22,28.36960985626284,20,5,,,,,,,19.666666666666668,0.0,0.0,24.0,1.0,6
415_77,415,77,22,1986,12,70,47.44961,14.78088,678,6.82,14,2,26.973305954825463,6,14,,,,,,,14.0,0.0,6.0,9.0,8.2,7
415_170,415,170,22,1986,12,70,47.44961,14.78088,678,6.82,14,1,31.44147843942505,25,14,,,,,,,18.666666666666668,0.0,2.0,13.0,7.9,15
415_84,415,84,25,1986,12,70,47.44961,14.78088,678,6.82,14,17,27.21149897330596,9,5,,,,,,,9.0,0.0,5.1,11.0,6.2,20
415_166,415,166,25,1986,12,70,47.44961,14.78088,678,6.82,14,20,31.143052703627653,19,5,,,,,,,12.666666666666666,0.0,1.0,15.0,6.1,21
415_175,415,175,26,1986,12,70,47.44961,14.78088,678,6.82,14,13,37.14442162902122,19,5,,,,,,,8.666666666666666,2.0,0.0,17.0,0.0,5
415_178,415,178,26,1986,12,70,47.44961,14.78088,678,6.82,14,16,39.78918548939083,5,5,,,,,,,13.666666666666666,12.0,0.0,22.0,4.9,4
415_112,415,112,27,1986,12,70,47.44961,14.78088,678,6.82,14,11,32.05749486652977,19,9,,,,,,,17.0,0.0,0.0,23.0,28.6,16
415_163,415,163,27,1986,12,70,47.44961,14.78088,678,6.82,14,12,38.11909650924024,19,9,,,,,,,6.333333333333333,7.0,14.1,7.0,28.2,10
415_102,415,102,32,1986,12,70,47.44961,14.78088,678,6.82,14,8,26.40657084188912,8,5,,,,,,,6.666666666666667,4.0,49.0,2.0,50.9,19
415_174,415,174,32,1986,12,70,47.44961,14.78088,678,6.82,14,15,28.309377138945926,9,5,,,,,,,10.666666666666666,0.0,2.0,12.0,50.6,22
415_118,415,118,34,1986,12,70,47.44961,14.78088,678,6.82,14,10,31.97262149212868,9,5,,,,,,,11.333333333333334,0.0,0.0,18.0,2.0,26
415_119,415,119,34,1986,12,70,47.44961,14.78088,678,6.82,14,4,32.33401779603012,25,5,,,,,,,18.33333333333333,2.0,2.0,14.0,2.0,25
415_160,415,160,45,1986,12,70,47.44961,14.78088,678,6.82,14,25,34.5845311430527,25,14,,,,,,,23.0,0.0,0.0,27.0,0.0,11
415_180,415,180,45,1986,12,70,47.44961,14.78088,678,6.82,14,26,25.04312114989733,10,14,,,,,,,21.33333333333333,0.0,0.0,26.0,0.0,24
415_156,415,156,49,1986,12,70,47.44961,14.78088,678,6.82,14,21,29.7741273100616,9,10,,,,,,,11.333333333333334,0.0,0.0,19.0,0.0,23
415_179,415,179,49,1986,12,70,47.44961,14.78088,678,6.82,14,24,31.85763175906913,16,10,,,,,,,18.666666666666668,0.0,0.0,25.0,0.0,8
416_117,416,117,1,1986,13,14,45.48438,9.2458,162,3.7,14,2,31.534565366187543,19,5,,,,,,,9.0,24.0,52.3,2.0,70.9,18
416_177,416,177,1,1986,13,14,45.48438,9.2458,162,3.7,14,8,37.75222450376455,18,5,,,,,,,9.666666666666666,5.0,18.5,5.0,74.9,4
416_95,416,95,3,1986,13,14,45.48438,9.2458,162,3.7,14,3,33.08145106091718,9,5,,,,,,,6.0,6.0,53.9,1.0,100.5,2
416_137,416,137,3,1986,13,14,45.48438,9.2458,162,3.7,14,6,34.05612594113621,8,5,,,,,,,5.0,16.0,46.3,4.0,118.6,1
416_105,416,105,6,1986,13,14,45.48438,9.2458,162,3.7,14,9,29.7056810403833,25,14,,,,,,,15.0,5.0,12.2,9.0,26.7,13
416_140,416,140,6,1986,13,14,45.48438,9.2458,162,3.7,14,12,29.9958932238193,38,14,,,,,,,6.0,0.0,13.7,7.0,29.5,3
416_110,416,110,18,1986,13,14,45.48438,9.2458,162,3.7,14,21,27.27173169062286,25,14,,,,,,,20.0,0.0,0.0,29.0,0.0,14
416_145,416,145,18,1986,13,14,45.48438,9.2458,162,3.7,14,19,27.17043121149897,25,14,,,,,,,17.666666666666668,0.0,0.0,28.0,0.0,22
416_123,416,123,21,1986,13,14,45.48438,9.2458,162,3.7,14,13,29.15263518138261,7,5,,,,,,,16.333333333333332,0.0,0.0,19.0,1.0,7
416_157,416,157,21,1986,13,14,45.48438,9.2458,162,3.7,14,16,28.42710472279261,20,5,,,,,,,13.666666666666666,0.0,1.0,18.0,1.0,8
416_77,416,77,22,1986,13,14,45.48438,9.2458,162,3.7,14,4,27.03080082135524,6,14,,,,,,,10.0,0.0,5.9,10.0,7.9,5
416_170,416,170,22,1986,13,14,45.48438,9.2458,162,3.7,14,1,31.498973305954827,25,14,,,,,,,19.0,0.0,2.0,15.0,10.2,12
416_84,416,84,25,1986,13,14,45.48438,9.2458,162,3.7,14,20,27.26899383983573,9,5,,,,,,,14.0,0.0,5.1,11.0,6.1,10
416_166,416,166,25,1986,13,14,45.48438,9.2458,162,3.7,14,23,31.200547570157426,19,5,,,,,,,17.666666666666668,0.0,1.0,17.0,5.9,9
416_175,416,175,26,1986,13,14,45.48438,9.2458,162,3.7,14,15,37.20191649555099,19,5,,,,,,,6.666666666666667,2.0,2.0,14.0,4.9,24
416_178,416,178,26,1986,13,14,45.48438,9.2458,162,3.7,14,18,39.84668035592061,5,5,,,,,,,8.333333333333334,12.0,2.9,12.0,6.2,6
416_112,416,112,27,1986,13,14,45.48438,9.2458,162,3.7,14,14,32.114989733059545,19,9,,,,,,,15.666666666666666,0.0,0.0,25.0,28.2,19
416_163,416,163,27,1986,13,14,45.48438,9.2458,162,3.7,14,11,38.17659137577002,19,9,,,,,,,8.333333333333334,7.0,13.8,8.0,28.8,16
416_102,416,102,32,1986,13,14,45.48438,9.2458,162,3.7,14,5,26.46406570841889,8,5,,,,,,,7.666666666666667,4.0,46.8,3.0,50.6,27
416_174,416,174,32,1986,13,14,45.48438,9.2458,162,3.7,14,17,28.366872005475702,9,5,,,,,,,15.666666666666666,0.0,2.0,13.0,49.5,20
416_118,416,118,34,1986,13,14,45.48438,9.2458,162,3.7,14,7,32.030116358658454,9,5,,,,,,,17.333333333333332,0.0,0.0,20.0,2.0,21
416_119,416,119,34,1986,13,14,45.48438,9.2458,162,3.7,14,10,32.39151266255989,25,5,,,,,,,21.666666666666668,2.0,2.0,16.0,2.0,25
416_122,416,122,39,1986,13,14,45.48438,9.2458,162,3.7,14,25,23.290896646132783,25,9,,,,,,,10.5,0.0,3.0,18.0,0.0,15
416_133,416,133,45,1986,13,14,45.48438,9.2458,162,3.7,14,27,22.472279260780287,25,14,,,,,,,,0.0,0.0,0.0,0.0,11
416_160,416,160,45,1986,13,14,45.48438,9.2458,162,3.7,14,26,34.64202600958248,25,14,,,,,,,18.33333333333333,0.0,0.0,26.0,0.0,23
416_156,416,156,49,1986,13,14,45.48438,9.2458,162,3.7,14,22,29.831622176591377,9,10,,,,,,,16.0,0.0,0.0,21.0,0.0,17
416_179,416,179,49,1986,13,14,45.48438,9.2458,162,3.7,14,24,31.915126625598905,16,10,,,,,,,15.666666666666666,0.0,0.0,22.0,0.0,26
417_117,417,117,1,1986,14,27,38.63422,-9.39498,130,5.41,14,3,31.5728952772074,19,5,,,,,,,13.0,24.0,52.6,3.0,74.9,2
417_177,417,177,1,1986,14,27,38.63422,-9.39498,130,5.41,14,7,37.7905544147844,18,5,,,,,,,9.333333333333334,5.0,21.6,5.0,80.5,19
417_95,417,95,3,1986,14,27,38.63422,-9.39498,130,5.41,14,2,33.11978097193703,9,5,,,,,,,5.666666666666667,6.0,60.6,1.0,118.6,1
417_137,417,137,3,1986,14,27,38.63422,-9.39498,130,5.41,14,6,34.09445585215606,8,5,,,,,,,5.0,17.0,55.5,2.0,126.8,3
417_105,417,105,6,1986,14,27,38.63422,-9.39498,130,5.41,14,13,29.744010951403148,25,14,,,,,,,11.0,5.0,12.2,9.0,29.5,5
417_140,417,140,6,1986,14,27,38.63422,-9.39498,130,5.41,14,8,30.034223134839152,38,14,,,,,,,3.333333333333333,0.0,17.6,6.0,33.0,6
417_110,417,110,18,1986,14,27,38.63422,-9.39498,130,5.41,14,16,27.310061601642712,25,14,,,,,,,18.666666666666668,0.0,0.0,30.0,0.0,18
417_145,417,145,18,1986,14,27,38.63422,-9.39498,130,5.41,14,18,27.208761122518823,25,14,,,,,,,18.666666666666668,0.0,0.0,29.0,0.0,16
417_123,417,123,21,1986,14,27,38.63422,-9.39498,130,5.41,14,21,29.190965092402465,7,5,,,,,,,11.666666666666666,0.0,0.0,19.0,1.0,10
417_157,417,157,21,1986,14,27,38.63422,-9.39498,130,5.41,14,22,28.465434633812457,20,5,,,,,,,12.0,0.0,1.0,18.0,1.0,11
417_77,417,77,22,1986,14,27,38.63422,-9.39498,130,5.41,14,4,27.069130732375086,6,14,,,,,,,8.333333333333334,0.0,7.8,10.0,10.2,17
417_170,417,170,22,1986,14,27,38.63422,-9.39498,130,5.41,14,5,31.537303216974674,25,14,,,,,,,14.333333333333334,0.0,2.0,15.0,10.0,8
417_84,417,84,25,1986,14,27,38.63422,-9.39498,130,5.41,14,19,27.307323750855577,9,5,,,,,,,12.0,0.0,5.0,11.0,5.9,23
417_166,417,166,25,1986,14,27,38.63422,-9.39498,130,5.41,14,23,31.23887748117728,19,5,,,,,,,12.666666666666666,0.0,1.0,17.0,5.9,22
417_175,417,175,26,1986,14,27,38.63422,-9.39498,130,5.41,14,14,37.24024640657084,19,5,,,,,,,12.0,2.0,2.0,14.0,6.2,15
417_178,417,178,26,1986,14,27,38.63422,-9.39498,130,5.41,14,17,39.885010266940455,5,5,,,,,,,7.333333333333333,12.0,3.9,12.0,5.9,24
417_112,417,112,27,1986,14,27,38.63422,-9.39498,130,5.41,14,11,32.1533196440794,19,9,,,,,,,14.666666666666666,0.0,0.0,25.0,28.8,21
417_163,417,163,27,1986,14,27,38.63422,-9.39498,130,5.41,14,10,38.21492128678987,19,9,,,,,,,12.333333333333334,7.0,13.7,8.0,28.8,7
417_102,417,102,32,1986,14,27,38.63422,-9.39498,130,5.41,14,1,26.50239561943874,8,5,,,,,,,16.0,4.0,49.3,4.0,49.5,4
417_174,417,174,32,1986,14,27,38.63422,-9.39498,130,5.41,14,15,28.40520191649555,9,5,,,,,,,15.666666666666666,0.0,2.0,13.0,53.6,9
417_118,417,118,34,1986,14,27,38.63422,-9.39498,130,5.41,14,12,32.068446269678304,9,5,,,,,,,22.0,0.0,0.0,20.0,2.0,20
417_119,417,119,34,1986,14,27,38.63422,-9.39498,130,5.41,14,9,32.42984257357974,25,5,,,,,,,24.33333333333333,2.0,1.9,16.0,2.0,14
417_122,417,122,39,1986,14,27,38.63422,-9.39498,130,5.41,14,25,23.32922655715264,25,9,,,,,,,12.0,0.0,0.0,31.0,0.0,27
417_160,417,160,45,1986,14,27,38.63422,-9.39498,130,5.41,14,24,34.680355920602324,25,14,,,,,,,18.33333333333333,0.0,0.0,26.0,0.0,26
417_180,417,180,45,1986,14,27,38.63422,-9.39498,130,5.41,14,27,25.138945927446954,10,14,,,,,,,20.666666666666668,0.0,0.0,27.0,0.0,13
417_156,417,156,49,1986,14,27,38.63422,-9.39498,130,5.41,14,20,29.869952087611225,9,10,,,,,,,16.666666666666668,0.0,0.0,21.0,0.0,12
417_179,417,179,49,1986,14,27,38.63422,-9.39498,130,5.41,14,26,31.95345653661876,16,10,,,,,,,19.666666666666668,0.0,0.0,22.0,0.0,25
418_117,418,117,1,1986,15,32,19.34027,-98.82196,2227,4.52,10,6,31.630390143737166,19,5,,,,,,,7.0,24.0,58.8,3.0,80.5,2
418_177,418,177,1,1986,15,32,19.34027,-98.82196,2227,4.52,10,11,37.84804928131417,18,5,,,,,,,10.666666666666666,5.0,21.9,5.0,87.2,20
418_95,418,95,3,1986,15,32,19.34027,-98.82196,2227,4.52,10,3,33.177275838466805,9,5,,,,,,,5.0,7.0,68.6,1.0,126.8,5
418_137,418,137,3,1986,15,32,19.34027,-98.82196,2227,4.52,10,2,34.15195071868583,8,5,,,,,,,5.666666666666667,17.0,58.7,2.0,133.0,4
418_105,418,105,6,1986,15,32,19.34027,-98.82196,2227,4.52,10,12,29.801505817932924,25,14,,,,,,,6.666666666666667,5.0,13.8,8.0,33.0,21
418_140,418,140,6,1986,15,32,19.34027,-98.82196,2227,4.52,10,14,30.091718001368925,38,14,,,,,,,4.0,0.0,19.0,6.0,33.2,12
418_110,418,110,18,1986,15,32,19.34027,-98.82196,2227,4.52,10,22,27.367556468172484,25,14,,,,,,,16.666666666666668,0.0,0.0,30.0,0.0,8
418_145,418,145,18,1986,15,32,19.34027,-98.82196,2227,4.52,10,24,27.266255989048595,25,14,,,,,,,18.33333333333333,0.0,0.0,29.0,0.0,14
418_123,418,123,21,1986,15,32,19.34027,-98.82196,2227,4.52,10,21,29.24845995893224,7,5,,,,,,,10.333333333333334,0.0,0.0,19.0,1.0,7
418_157,418,157,21,1986,15,32,19.34027,-98.82196,2227,4.52,10,20,28.52292950034224,20,5,,,,,,,8.333333333333334,0.0,1.0,18.0,1.0,9
418_77,418,77,22,1986,15,32,19.34027,-98.82196,2227,4.52,10,4,27.12662559890486,6,14,,,,,,,9.666666666666666,0.0,8.1,10.0,10.0,1
418_170,418,170,22,1986,15,32,19.34027,-98.82196,2227,4.52,10,9,31.59479808350445,25,14,,,,,,,11.666666666666666,0.0,2.0,15.0,19.1,24
418_84,418,84,25,1986,15,32,19.34027,-98.82196,2227,4.52,10,16,27.36481861738536,9,5,,,,,,,17.666666666666668,0.0,5.0,11.0,5.9,11
418_166,418,166,25,1986,15,32,19.34027,-98.82196,2227,4.52,10,19,31.29637234770705,19,5,,,,,,,17.333333333333332,0.0,1.0,17.0,5.9,23
418_175,418,175,26,1986,15,32,19.34027,-98.82196,2227,4.52,10,8,37.29774127310061,19,5,,,,,,,14.666666666666666,2.0,2.0,14.0,5.9,25
418_178,418,178,26,1986,15,32,19.34027,-98.82196,2227,4.52,10,15,39.94250513347023,5,5,,,,,,,11.333333333333334,12.0,4.1,12.0,6.1,19
418_112,418,112,27,1986,15,32,19.34027,-98.82196,2227,4.52,10,10,32.21081451060917,19,9,,,,,,,18.666666666666668,0.0,0.0,25.0,28.8,6
418_163,418,163,27,1986,15,32,19.34027,-98.82196,2227,4.52,10,13,38.27241615331965,19,9,,,,,,,11.0,7.0,14.0,9.0,29.8,15
418_102,418,102,32,1986,15,32,19.34027,-98.82196,2227,4.52,10,1,26.55989048596852,8,5,,,,,,,16.666666666666668,4.0,51.8,4.0,53.6,3
418_174,418,174,32,1986,15,32,19.34027,-98.82196,2227,4.52,10,17,28.46269678302533,9,5,,,,,,,17.0,0.0,2.0,13.0,56.5,17
418_118,418,118,34,1986,15,32,19.34027,-98.82196,2227,4.52,10,7,32.12594113620808,9,5,,,,,,,22.33333333333333,0.0,0.0,20.0,2.0,18
418_119,418,119,34,1986,15,32,19.34027,-98.82196,2227,4.52,10,5,32.48733744010951,25,5,,,,,,,21.33333333333333,2.0,1.9,16.0,2.0,13
418_160,418,160,45,1986,15,32,19.34027,-98.82196,2227,4.52,10,25,34.7378507871321,25,14,,,,,,,20.0,0.0,0.0,26.0,0.0,22
418_180,418,180,45,1986,15,32,19.34027,-98.82196,2227,4.52,10,26,25.196440793976727,10,14,,,,,,,21.0,0.0,0.0,27.0,0.0,16
418_156,418,156,49,1986,15,32,19.34027,-98.82196,2227,4.52,10,18,29.927446954141,9,10,,,,,,,17.333333333333332,0.0,0.0,21.0,0.0,10
419_117,419,117,1,1986,16,29,-34.95948,138.26948,58,4.15,14,4,31.668720054757017,19,5,,,,,,,7.333333333333333,24.0,65.4,2.0,87.2,1
419_177,419,177,1,1986,16,29,-34.95948,138.26948,58,4.15,14,7,37.88637919233402,18,5,,,,,,,14.333333333333334,5.0,21.4,5.0,97.1,14
419_95,419,95,3,1986,16,29,-34.95948,138.26948,58,4.15,14,1,33.215605749486656,9,5,,,,,,,2.6666666666666665,7.0,70.8,1.0,133.0,12
419_137,419,137,3,1986,16,29,-34.95948,138.26948,58,4.15,14,2,34.19028062970568,8,5,,,,,,,2.6666666666666665,17.0,63.9,3.0,140.2,2
419_105,419,105,6,1986,16,29,-34.95948,138.26948,58,4.15,14,9,29.83983572895277,25,14,,,,,,,13.0,5.0,14.1,9.0,33.2,26
419_140,419,140,6,1986,16,29,-34.95948,138.26948,58,4.15,14,12,30.13004791238877,38,14,,,,,,,7.0,0.0,18.5,6.0,36.5,3
419_110,419,110,18,1986,16,29,-34.95948,138.26948,58,4.15,14,11,27.40588637919233,25,14,,,,,,,13.333333333333334,0.0,0.0,24.0,0.0,20
419_145,419,145,18,1986,16,29,-34.95948,138.26948,58,4.15,14,18,27.30458590006845,25,14,,,,,,,17.333333333333332,0.0,0.0,29.0,0.0,24
419_123,419,123,21,1986,16,29,-34.95948,138.26948,58,4.15,14,22,29.286789869952088,7,5,,,,,,,8.0,0.0,0.0,20.0,1.0,18
419_157,419,157,21,1986,16,29,-34.95948,138.26948,58,4.15,14,24,28.56125941136208,20,5,,,,,,,9.333333333333334,0.0,1.0,18.0,1.0,17
419_77,419,77,22,1986,16,29,-34.95948,138.26948,58,4.15,14,6,27.16495550992471,6,14,,,,,,,7.666666666666667,1.0,16.8,7.0,19.1,21
419_170,419,170,22,1986,16,29,-34.95948,138.26948,58,4.15,14,13,31.633127994524298,25,14,,,,,,,14.666666666666666,0.0,2.0,15.0,18.9,10
419_84,419,84,25,1986,16,29,-34.95948,138.26948,58,4.15,14,16,27.4031485284052,9,5,,,,,,,14.666666666666666,0.0,4.9,11.0,5.9,4
419_166,419,166,25,1986,16,29,-34.95948,138.26948,58,4.15,14,10,31.3347022587269,19,5,,,,,,,18.0,0.0,1.0,17.0,11.1,5
419_175,419,175,26,1986,16,29,-34.95948,138.26948,58,4.15,14,17,37.33607118412046,19,5,,,,,,,21.33333333333333,2.0,2.0,14.0,6.1,11
419_178,419,178,26,1986,16,29,-34.95948,138.26948,58,4.15,14,15,39.98083504449008,5,5,,,,,,,16.333333333333332,12.0,4.0,12.0,6.1,23
419_112,419,112,27,1986,16,29,-34.95948,138.26948,58,4.15,14,8,32.24914442162902,19,9,,,,,,,15.333333333333334,0.0,1.0,19.0,29.8,8
419_163,419,163,27,1986,16,29,-34.95948,138.26948,58,4.15,14,5,38.31074606433949,19,9,,,,,,,12.666666666666666,7.0,13.6,10.0,29.4,7
419_102,419,102,32,1986,16,29,-34.95948,138.26948,58,4.15,14,3,26.598220396988363,8,5,,,,,,,11.333333333333334,4.0,53.7,4.0,56.5,19
419_174,419,174,32,1986,16,29,-34.95948,138.26948,58,4.15,14,14,28.501026694045173,9,5,,,,,,,15.333333333333334,0.0,2.0,13.0,58.0,6
419_118,419,118,34,1986,16,29,-34.95948,138.26948,58,4.15,14,20,32.16427104722793,9,5,,,,,,,19.666666666666668,0.0,0.0,21.0,2.0,16
419_119,419,119,34,1986,16,29,-34.95948,138.26948,58,4.15,14,19,32.525667351129364,25,5,,,,,,,17.333333333333332,2.0,2.0,16.0,2.0,13
419_160,419,160,45,1986,16,29,-34.95948,138.26948,58,4.15,14,25,34.776180698151954,25,14,,,,,,,23.666666666666668,0.0,0.0,27.0,0.0,25
419_180,419,180,45,1986,16,29,-34.95948,138.26948,58,4.15,14,26,25.234770704996578,10,14,,,,,,,17.666666666666668,0.0,0.0,28.0,0.0,15
419_156,419,156,49,1986,16,29,-34.95948,138.26948,58,4.15,14,21,29.965776865160848,9,10,,,,,,,13.0,0.0,0.0,22.0,0.0,9
419_179,419,179,49,1986,16,29,-34.95948,138.26948,58,4.15,14,23,32.049281314168375,16,10,,,,,,,19.666666666666668,0.0,0.0,22.0,0.0,22
388_117,388,117,1,1987,1,36,-23.04646,-43.58147,1126,3.62,8,5,32.12867898699521,19,5,,,,,,,1.6666666666666667,25.0,73.5,1.0,97.1,1
388_140,388,140,1,1987,1,36,-23.04646,-43.58147,1126,3.62,8,10,30.590006844626966,38,5,,,,,,,7.0,0.0,23.2,5.0,13.1,3
388_95,388,95,3,1987,1,36,-23.04646,-43.58147,1126,3.62,8,1,33.67556468172484,9,5,,,,,,,6.0,7.0,69.4,2.0,140.2,6
388_137,388,137,3,1987,1,36,-23.04646,-43.58147,1126,3.62,8,2,34.65023956194388,8,5,,,,,,,3.0,17.0,69.5,3.0,6.9,2
388_77,388,77,6,1987,1,36,-23.04646,-43.58147,1126,3.62,8,7,27.6249144421629,6,14,,,,,,,13.0,1.0,16.8,7.0,36.5,4
388_105,388,105,6,1987,1,36,-23.04646,-43.58147,1126,3.62,8,9,30.299794661190965,25,14,,,,,,,17.333333333333332,5.0,13.8,9.0,3.1,8
388_145,388,145,18,1987,1,36,-23.04646,-43.58147,1126,3.62,8,15,27.76454483230664,25,14,,,,,,,18.0,0.0,0.0,29.0,0.0,19
388_167,388,167,18,1987,1,36,-23.04646,-43.58147,1126,3.62,8,16,26.81724845995893,37,14,,,,,,,,0.0,0.0,0.0,0.0,22
388_118,388,118,21,1987,1,36,-23.04646,-43.58147,1126,3.62,8,8,32.62422997946612,9,5,,,,,,,18.0,0.0,0.0,21.0,1.0,17
388_158,388,158,21,1987,1,36,-23.04646,-43.58147,1126,3.62,8,14,29.25119780971937,0,5,,,,,,,20.666666666666668,0.0,0.0,28.0,0.0,13
388_123,388,123,22,1987,1,36,-23.04646,-43.58147,1126,3.62,8,6,29.74674880219028,7,14,,,,,,,11.666666666666666,0.0,0.0,20.0,18.9,5
388_170,388,170,22,1987,1,36,-23.04646,-43.58147,1126,3.62,8,4,32.09308692676249,25,14,,,,,,,14.0,0.0,2.0,16.0,2.0,21
388_156,388,156,25,1987,1,36,-23.04646,-43.58147,1126,3.62,8,18,30.42573579739904,9,5,,,,,,,10.333333333333334,0.0,0.0,22.0,11.1,10
388_166,388,166,25,1987,1,36,-23.04646,-43.58147,1126,3.62,8,20,31.79466119096509,19,5,,,,,,,16.666666666666668,0.0,2.9,14.0,0.0,11
388_102,388,102,32,1987,1,36,-23.04646,-43.58147,1126,3.62,8,3,27.05817932922656,8,5,,,,,,,8.666666666666666,4.0,55.0,4.0,58.0,14
388_138,388,138,32,1987,1,36,-23.04646,-43.58147,1126,3.62,8,12,34.130047912388775,26,5,,,,,,,,0.0,0.0,0.0,0.0,7
388_110,388,110,34,1987,1,36,-23.04646,-43.58147,1126,3.62,8,13,27.86584531143053,25,5,,,,,,,15.333333333333334,0.0,0.0,24.0,2.0,16
388_119,388,119,34,1987,1,36,-23.04646,-43.58147,1126,3.62,8,11,32.98562628336756,25,5,,,,,,,13.333333333333334,2.0,2.0,17.0,0.0,15
388_122,388,122,37,1987,1,36,-23.04646,-43.58147,1126,3.62,8,23,23.88501026694045,25,5,,,,,,,15.333333333333334,0.0,0.0,31.0,0.0,23
388_169,388,169,39,1987,1,36,-23.04646,-43.58147,1126,3.62,8,22,27.255304585900067,19,9,,,,,,,,0.0,0.0,0.0,0.0,12
388_133,388,133,45,1987,1,36,-23.04646,-43.58147,1126,3.62,8,21,23.066392881587955,25,14,,,,,,,11.0,0.0,0.0,28.0,0.0,18
388_84,388,84,49,1987,1,36,-23.04646,-43.58147,1126,3.62,8,19,27.863107460643395,9,10,,,,,,,12.666666666666666,0.0,8.2,11.0,0.0,20
388_157,388,157,49,1987,1,36,-23.04646,-43.58147,1126,3.62,8,17,29.021218343600275,20,10,,,,,,,12.333333333333334,0.0,1.0,18.0,0.0,9
389_117,389,117,1,1987,2,21,44.3935,11.70821,37,4.41,20,3,32.186173853524984,19,5,,,,,,,1.3333333333333333,26.0,9.1,1.0,13.1,24
389_140,389,140,1,1987,2,21,44.3935,11.70821,37,4.41,20,8,30.647501711156742,38,5,,,,,,,6.0,0.0,4.0,3.0,16.0,4
389_95,389,95,3,1987,2,21,44.3935,11.70821,37,4.41,20,2,33.73305954825462,9,5,,,,,,,7.666666666666667,7.0,1.0,6.0,6.9,1
389_137,389,137,3,1987,2,21,44.3935,11.70821,37,4.41,20,0,34.70773442847365,8,5,,,,,,,2.6666666666666665,17.0,5.9,2.0,16.3,26
389_77,389,77,6,1987,2,21,44.3935,11.70821,37,4.41,20,5,27.68240930869268,6,14,,,,,,,8.666666666666666,1.0,3.1,4.0,3.1,23
389_105,389,105,6,1987,2,21,44.3935,11.70821,37,4.41,20,6,30.35728952772073,25,14,,,,,,,18.33333333333333,5.0,0.0,8.0,6.9,3
389_145,389,145,18,1987,2,21,44.3935,11.70821,37,4.41,20,15,27.822039698836413,25,14,,,,,,,19.0,0.0,0.0,19.0,0.0,21
389_167,389,167,18,1987,2,21,44.3935,11.70821,37,4.41,20,16,26.874743326488705,37,14,,,,,,,22.0,0.0,0.0,0.0,0.0,19
389_118,389,118,21,1987,2,21,44.3935,11.70821,37,4.41,20,10,32.681724845995895,9,5,,,,,,,17.0,0.0,0.0,17.0,0.0,11
389_158,389,158,21,1987,2,21,44.3935,11.70821,37,4.41,20,9,29.308692676249144,0,5,,,,,,,18.33333333333333,0.0,0.0,13.0,0.0,16
389_123,389,123,22,1987,2,21,44.3935,11.70821,37,4.41,20,11,29.80424366872005,7,14,,,,,,,10.0,0.0,2.0,5.0,2.0,15
389_170,389,170,22,1987,2,21,44.3935,11.70821,37,4.41,20,4,32.15058179329227,25,14,,,,,,,18.33333333333333,0.0,0.0,21.0,2.0,14
389_156,389,156,25,1987,2,21,44.3935,11.70821,37,4.41,20,23,30.48323066392881,9,5,,,,,,,9.666666666666666,0.0,0.0,10.0,0.0,17
389_166,389,166,25,1987,2,21,44.3935,11.70821,37,4.41,20,20,31.852156057494867,19,5,,,,,,,13.0,0.0,0.0,11.0,0.0,8
389_160,389,160,27,1987,2,21,44.3935,11.70821,37,4.41,20,18,35.29363449691992,25,9,,,,,,,24.33333333333333,0.0,0.0,27.0,29.4,25
389_163,389,163,27,1987,2,21,44.3935,11.70821,37,4.41,20,0,38.82819986310746,19,9,,,,,,,9.666666666666666,7.0,13.9,10.0,0.0,27
389_102,389,102,32,1987,2,21,44.3935,11.70821,37,4.41,20,1,27.11567419575633,8,5,,,,,,,12.0,4.0,0.0,14.0,0.0,2
389_138,389,138,32,1987,2,21,44.3935,11.70821,37,4.41,20,12,34.18754277891855,26,5,,,,,,,7.0,0.0,0.0,7.0,7.1,6
389_112,389,112,33,1987,2,21,44.3935,11.70821,37,4.41,20,21,32.766598220396986,19,9,,,,,,,11.666666666666666,0.0,1.0,19.0,0.0,10
389_110,389,110,34,1987,2,21,44.3935,11.70821,37,4.41,20,13,27.923340177960306,25,5,,,,,,,14.666666666666666,0.0,0.0,16.0,0.0,18
389_119,389,119,34,1987,2,21,44.3935,11.70821,37,4.41,20,7,33.04312114989733,25,5,,,,,,,13.666666666666666,2.0,0.0,15.0,0.0,9
389_122,389,122,37,1987,2,21,44.3935,11.70821,37,4.41,20,22,23.942505133470227,25,5,,,,,,,21.666666666666668,0.0,0.0,22.0,0.0,22
389_169,389,169,39,1987,2,21,44.3935,11.70821,37,4.41,20,24,27.312799452429843,19,9,,,,,,,12.0,0.0,0.0,12.0,0.0,13
389_99,389,99,45,1987,2,21,44.3935,11.70821,37,4.41,20,25,25.169062286105408,25,14,,,,,,,,0.0,0.0,0.0,0.0,20
389_133,389,133,45,1987,2,21,44.3935,11.70821,37,4.41,20,19,23.123887748117728,25,14,,,,,,,14.5,0.0,0.0,18.0,0.0,12
389_84,389,84,49,1987,2,21,44.3935,11.70821,37,4.41,20,14,27.920602327173167,9,10,,,,,,,11.666666666666666,0.0,0.0,20.0,0.0,5
